student_id,student_name,ma_mon,ten_mon,ma_lop_hoc_phan,loai_hoc_phan,so_chi_lt,so_chi_th,thuong_xuyen_1,thuong_xuyen_2,giua_ky,thuc_hanh_1,thuc_hanh_2,thuc_hanh_3,diem_tich_luy_hien_tai,status_canh_bao,diem_trung_binh_thuc_hanh,diem_cuoi_ky_tich_hop,diem_chu_hien_tai,status_canh_bao_final
SV1037,Đặng Thị Khoa,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.961363,4.67819,5.9294086,6.73532,3.40552,5.579513,8.446809768676758,An toan,0.0,8.446809768676758,B+,An toan
SV1038,Vũ Thảo Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.0032372,9.6075735,5.609043,9.930842,4.5696635,6.0304403,4.452241897583008,An toan,6.8436484,4.452241897583008,D,An toan
SV1038,Vũ Thảo Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.3997025,9.430865,7.296912,4.5339046,8.139359,8.119161,7.185104029519217,Nguy co rot mon,6.9308076,7.185104029519217,B,An toan
SV1038,Vũ Thảo Bình,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,8.11949,6.6075597,2.7446094,6.3873405,3.1141076,3.7997844,5.978194713592529,An toan,0.0,5.978194713592529,C,An toan
SV1039,Vũ Thảo Chinh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,9.11097,2.6852612,8.925965,5.8540874,8.5911875,4.1782184,4.6222100257873535,An toan,6.207831,4.6222100257873535,D,An toan
SV1039,Vũ Thảo Chinh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.981845,7.851864,6.1581397,4.223462,7.604988,8.766116,1.2982569932937622,Nguy co rot mon,0.0,1.2982569932937622,F,Nguy co rot mon
SV1039,Vũ Thảo Chinh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.9043913,2.361935,6.7873864,4.1836967,7.211649,3.2496414,9.122664451599121,An toan,0.0,9.122664451599121,A+,An toan
SV1039,Vũ Thảo Chinh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,5.3197107,5.214457,2.8772416,5.1658144,7.497139,8.023521,5.278810342152913,An toan,6.895491,5.278810342152913,D+,An toan
SV1040,Bùi Ngọc Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.2838843,5.29286,9.452227,4.7406087,7.090431,4.9079003,5.8663201332092285,An toan,5.5796466,5.8663201332092285,C,An toan
SV1040,Bùi Ngọc Hùng,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.5806344,4.784282,2.727688,9.812263,8.900623,7.883901,8.767790794372559,An toan,8.865596,8.767790794372559,A,An toan
SV1040,Bùi Ngọc Hùng,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.3702016,9.100684,5.9071765,7.1965885,9.722171,5.063545,0.684065043926239,Nguy co rot mon,0.0,0.684065043926239,F,Nguy co rot mon
SV1041,Vũ Thảo Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.68354,4.438908,4.1553526,7.5568166,8.974181,8.599631,5.125161170959473,An toan,0.0,5.125161170959473,D+,An toan
SV1041,Vũ Thảo Anh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,3.3757122,4.8423443,6.6681337,7.2884374,8.4602,9.593684,0.52695232629776,Nguy co rot mon,8.447441,0.52695232629776,F,Nguy co rot mon
SV1041,Vũ Thảo Anh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.7815328,6.912803,3.4601102,5.80978,7.1671567,6.4604325,0.5338379740715027,Nguy co rot mon,0.0,0.5338379740715027,F,Nguy co rot mon
SV1041,Vũ Thảo Anh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.7798953,5.6181674,2.0827022,9.462728,6.194377,6.200208,5.69023779460362,Nguy co rot mon,7.285771,5.69023779460362,C,An toan
SV1042,Phan Minh Trang,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.4033384,7.793478,2.324754,9.52905,5.6839623,6.5348177,1.3181874752044678,Nguy co rot mon,7.2492766,1.3181874752044678,F,Nguy co rot mon
SV1042,Phan Minh Trang,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,4.0986743,7.7118907,2.9306774,4.7508135,3.5267332,6.3091016,1.6346226930618286,Nguy co rot mon,0.0,1.6346226930618286,F,Nguy co rot mon
SV1043,Phan Tuấn Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.1212096,4.5801015,6.4255977,3.0715525,3.2934136,4.32707,2.892991304397583,Nguy co rot mon,0.0,2.892991304397583,F,Nguy co rot mon
SV1043,Phan Tuấn Linh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.1644793,3.0021758,7.6436276,4.1223435,3.3363123,5.662194,7.79365873336792,An toan,4.3736167,7.79365873336792,B,An toan
SV1043,Phan Tuấn Linh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.464878,5.2266116,7.569594,6.0556726,3.4523246,4.190308,5.244726112910679,Nguy co rot mon,4.5661016,5.244726112910679,D+,An toan
SV1043,Phan Tuấn Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.989315,6.883662,9.279274,3.3116424,9.335644,5.8221126,7.581892967224121,An toan,0.0,7.581892967224121,B,An toan
SV1044,Bùi Văn Nam,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,9.368438,5.0740952,8.266287,7.081228,8.704854,4.708647,7.253307819366455,An toan,6.831576,7.253307819366455,B,An toan
SV1044,Bùi Văn Nam,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.8304257,6.7345624,5.064462,6.276997,4.389911,8.350225,6.888733386993408,An toan,0.0,6.888733386993408,C+,An toan
SV1044,Bùi Văn Nam,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.8051724,3.9341695,5.517251,3.7984097,9.957484,4.5855064,2.6529417037963867,Nguy co rot mon,6.1138,2.6529417037963867,F,Nguy co rot mon
SV1044,Bùi Văn Nam,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.3989844,5.521969,8.604543,3.70863,9.27094,9.285702,3.7483184337615967,Nguy co rot mon,0.0,3.7483184337615967,F,Nguy co rot mon
SV1045,Vũ Thu Trang,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,8.88739,2.4937475,9.491058,8.979497,8.058272,5.849132,2.3931777477264404,Nguy co rot mon,0.0,2.3931777477264404,F,Nguy co rot mon
SV1045,Vũ Thu Trang,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.5381565,5.6935663,4.205044,8.6872835,8.927564,9.360459,7.094315846761067,An toan,8.991769,7.094315846761067,B,An toan
SV1046,Phan Hoàng Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.178597,8.25262,1.2727798,4.669565,5.2181277,5.385698,5.1868205070495605,An toan,5.0911307,5.1868205070495605,D+,An toan
SV1046,Phan Hoàng Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.0327141,8.90743,1.1293645,8.683733,9.968303,5.919018,7.64923095703125,An toan,0.0,7.64923095703125,B,An toan
SV1047,Nguyễn Hải Vy,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.6925683,2.2147796,4.3626122,5.269222,3.1730433,9.545583,4.525875227791922,Nguy co rot mon,5.995949,4.525875227791922,D,An toan
SV1047,Nguyễn Hải Vy,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,9.359976,5.5859494,6.1577563,4.285293,5.9729843,6.4675474,5.761276721954346,An toan,5.5752754,5.761276721954346,C,An toan
SV1047,Nguyễn Hải Vy,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.4995446,8.96105,4.4610686,3.9725263,4.027563,9.862791,7.658608436584473,An toan,0.0,7.658608436584473,B,An toan
SV1048,Nguyễn Minh Trang,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.709979,8.206572,6.4575562,3.639824,3.8044953,9.374181,7.062967936197917,An toan,5.606167,7.062967936197917,B,An toan
SV1048,Nguyễn Minh Trang,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.418646,3.5360482,9.5371895,6.156231,7.7914343,9.065696,2.254060983657837,Nguy co rot mon,7.67112,2.254060983657837,F,Nguy co rot mon
SV1048,Nguyễn Minh Trang,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.117408,2.2141242,4.2581115,7.78169,8.739619,9.144121,6.064517429896763,An toan,8.555143,6.064517429896763,C+,An toan
SV1049,Bùi Đức Anh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,6.2985783,2.9385314,4.2777276,4.284722,3.2291973,5.4752865,9.074493408203125,An toan,0.0,9.074493408203125,A+,An toan
SV1049,Bùi Đức Anh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.4391494,2.0034523,4.919903,4.894846,7.7418838,8.346167,5.352319444928851,An toan,6.994299,5.352319444928851,D+,An toan
SV1049,Bùi Đức Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.3024912,4.46553,2.2753358,3.9261992,6.32836,4.1585593,2.9652979373931885,Nguy co rot mon,0.0,2.9652979373931885,F,Nguy co rot mon
SV1049,Bùi Đức Anh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.491779,6.9680705,3.5506194,3.6421099,4.2127204,3.1939356,4.177199363708496,An toan,3.6829221,4.177199363708496,D,An toan
SV1050,Đặng Ngọc Bình,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.980245,2.2698407,6.576658,4.648804,3.4107935,5.154062,5.429682890574138,Nguy co rot mon,4.404553,5.429682890574138,D+,An toan
SV1050,Đặng Ngọc Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.724482,4.401532,4.103412,6.456746,9.10284,7.1924615,5.960659912654331,Nguy co rot mon,7.5840163,5.960659912654331,C,An toan
SV1051,Phan Thảo Chinh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.8806887,4.9906135,7.657852,8.912876,6.6384926,9.496814,9.801802635192871,An toan,8.349395,9.801802635192871,A+,An toan
SV1051,Phan Thảo Chinh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,4.570857,9.721757,8.701349,7.131397,3.7434876,6.7798443,6.739388942718506,An toan,0.0,6.739388942718506,C+,An toan
SV1052,Lê Minh Nam,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.48372,8.640984,9.264923,7.103314,9.756955,3.7431061,7.208030155726841,An toan,6.867792,7.208030155726841,B,An toan
SV1052,Lê Minh Nam,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.9360063,4.5834804,6.985886,6.7771063,8.776551,3.0900137,2.9216957092285156,Nguy co rot mon,0.0,2.9216957092285156,F,Nguy co rot mon
SV1052,Lê Minh Nam,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,9.74533,9.982827,3.958988,6.6355915,8.015999,3.2029712,8.820362091064453,An toan,5.9515204,8.820362091064453,A,An toan
SV1053,Phạm Thu Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,8.595697,4.5565042,6.5389028,6.9364185,7.323019,8.732142,7.035198211669922,Nguy co rot mon,7.6638603,7.035198211669922,B,An toan
SV1053,Phạm Thu Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.4237857,2.0350552,9.094673,5.199338,3.5444503,8.760974,2.4006917476654053,Nguy co rot mon,5.8349204,2.4006917476654053,F,Nguy co rot mon
SV1054,Đỗ Hải Chinh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,5.9583454,7.6704044,9.11829,6.820113,3.5913656,9.354299,7.251095136006673,An toan,6.5885925,7.251095136006673,B,An toan
SV1054,Đỗ Hải Chinh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.3168826,4.8777666,5.927291,6.234182,4.0957174,7.254496,6.608530044555664,An toan,0.0,6.608530044555664,C+,An toan
SV1055,Đỗ Minh An,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.2670326,8.347451,1.259215,5.4926624,8.846698,4.181893,2.988058567047119,Nguy co rot mon,0.0,2.988058567047119,F,Nguy co rot mon
SV1055,Đỗ Minh An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.9555044,7.187376,3.7688231,6.2935934,6.689338,6.806815,5.857907227107456,Nguy co rot mon,6.596582,5.857907227107456,C,An toan
SV1055,Đỗ Minh An,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.773553,6.49892,2.0323648,5.0643234,4.979836,5.5282507,5.380667686462402,An toan,0.0,5.380667686462402,D+,An toan
SV1055,Đỗ Minh An,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.8704205,7.859477,1.138242,4.3293624,6.1136327,5.3272147,8.29202651977539,An toan,5.2567368,8.29202651977539,B+,An toan
SV1056,Đặng Ngọc Khoa,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,9.020606,2.510613,7.307232,9.753785,3.1819844,3.1814942,1.8861172199249268,Nguy co rot mon,0.0,1.8861172199249268,F,Nguy co rot mon
SV1056,Đặng Ngọc Khoa,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.1670687,7.9227223,1.3636371,4.713069,7.0055127,5.692236,4.47974157333374,Nguy co rot mon,5.803606,4.47974157333374,D,An toan
SV1056,Đặng Ngọc Khoa,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.515724,8.964395,5.3504667,6.286114,8.963768,4.1100893,3.0423643589019775,Nguy co rot mon,0.0,3.0423643589019775,F,Nguy co rot mon
SV1056,Đặng Ngọc Khoa,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,7.9635696,7.09005,7.848093,6.6469355,6.944213,8.311425,7.491169793265207,Nguy co rot mon,7.3008575,7.491169793265207,B,An toan
SV1057,Nguyễn Ngọc Vy,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.4038625,6.397084,7.4454174,9.484914,7.7132335,8.24743,6.920104026794434,Nguy co rot mon,8.481858,6.920104026794434,C+,An toan
SV1057,Nguyễn Ngọc Vy,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.723262,9.740529,2.9531941,6.410355,8.029737,9.146877,8.356932640075684,An toan,0.0,8.356932640075684,B+,An toan
SV1057,Nguyễn Ngọc Vy,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.115436,5.4371996,4.637639,6.22993,8.190554,5.9857335,0.014085530303418636,Nguy co rot mon,0.0,0.014085530303418636,F,Nguy co rot mon
SV1058,Vũ Tuấn Nam,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.47919,7.6924067,7.337652,5.3599453,5.0227075,8.258349,2.338289737701416,Nguy co rot mon,6.2136674,2.338289737701416,F,Nguy co rot mon
SV1058,Vũ Tuấn Nam,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.2340448,2.9928951,2.7036982,4.977389,7.7183914,9.874844,5.154865264892578,An toan,0.0,5.154865264892578,D+,An toan
SV1058,Vũ Tuấn Nam,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.3386114,9.484455,8.343466,8.0685005,6.0308905,8.658913,7.2829069410051614,An toan,7.5861015,7.2829069410051614,B,An toan
SV1059,Trần Đức Vy,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.383943,7.1450005,6.7632856,3.1856813,9.371718,8.21668,2.580273151397705,Nguy co rot mon,0.0,2.580273151397705,F,Nguy co rot mon
SV1059,Trần Đức Vy,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.907456,8.527667,1.3931082,3.6756282,8.88825,5.1736465,7.089833736419678,An toan,0.0,7.089833736419678,B,An toan
SV1059,Trần Đức Vy,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.0200346,8.523916,9.145053,4.065908,5.2067876,6.9416986,6.399155457814534,Nguy co rot mon,5.404798,6.399155457814534,C+,An toan
SV1060,Phan Hải Phương,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.018707,5.9953046,4.5225196,6.6571,5.4796987,6.9019985,6.6964287757873535,An toan,6.346266,6.6964287757873535,C+,An toan
SV1060,Phan Hải Phương,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.2667272,9.541623,9.093709,8.451431,3.9421253,6.927021,9.57868766784668,An toan,0.0,9.57868766784668,A+,An toan
SV1060,Phan Hải Phương,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.4207847,8.510504,6.194557,6.458245,3.5522308,7.3051,5.951918601989746,An toan,5.771858,5.951918601989746,C,An toan
SV1060,Phan Hải Phương,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,2.49461,7.7931647,3.6248298,3.6161852,9.371579,3.1414156,4.954188823699951,Nguy co rot mon,5.376394,4.954188823699951,D,An toan
SV1061,Đặng Văn Vy,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.2335644,7.316223,5.379025,8.51446,9.425263,6.662663,9.404420852661133,An toan,8.200795,9.404420852661133,A+,An toan
SV1061,Đặng Văn Vy,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.688817,4.5792866,1.145441,9.77513,8.068462,7.5562477,8.158939361572266,An toan,0.0,8.158939361572266,B+,An toan
SV1061,Đặng Văn Vy,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,7.4095364,5.801249,1.1416537,5.572345,4.5197396,3.2308152,4.637069293430874,An toan,4.4409666,4.637069293430874,D,An toan
SV1061,Đặng Văn Vy,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.162884,6.592819,2.0994146,4.295519,3.8331034,4.048993,0.24244324862957,Nguy co rot mon,0.0,0.24244324862957,F,Nguy co rot mon
SV1062,Nguyễn Thảo Nam,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.9625404,7.318223,6.5760527,4.3520966,3.8218637,5.769172,2.6037511825561523,Nguy co rot mon,4.647711,2.6037511825561523,F,Nguy co rot mon
SV1062,Nguyễn Thảo Nam,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,5.8414416,5.2814927,1.0613332,3.8444526,4.4989033,3.7145104,4.047377904256185,Nguy co rot mon,4.019289,4.047377904256185,D,An toan
SV1062,Nguyễn Thảo Nam,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,9.028515,4.0829535,6.0406623,3.4700086,9.558596,5.492235,3.6403706073760986,Nguy co rot mon,0.0,3.6403706073760986,F,Nguy co rot mon
SV1063,Nguyễn Thảo Anh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,6.033741,2.0934503,3.9371378,8.591039,6.5451546,4.492779,9.596765518188477,An toan,6.54299,9.596765518188477,A+,An toan
SV1063,Nguyễn Thảo Anh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.2085547,7.489111,2.6792738,4.2181835,4.8764477,9.386604,5.378641128540039,An toan,6.160412,5.378641128540039,D+,An toan
SV1063,Nguyễn Thảo Anh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.324453,9.028401,7.0539846,8.719996,9.534037,3.4802775,1.1870216131210327,Nguy co rot mon,0.0,1.1870216131210327,F,Nguy co rot mon
SV1063,Nguyễn Thảo Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,4.8293767,8.423364,7.983848,9.827408,5.126428,6.3823957,8.769489288330078,An toan,0.0,8.769489288330078,A,An toan
SV1064,Phạm Thảo Trang,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,6.592707,7.665717,6.336931,5.965382,4.0136003,8.452553,5.995561599731445,An toan,6.143845,5.995561599731445,C,An toan
SV1064,Phạm Thảo Trang,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.6992364,2.5698903,2.2982066,5.3945227,7.8820944,7.529921,4.88235600789388,An toan,6.9355125,4.88235600789388,D,An toan
SV1065,Vũ Văn Linh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,7.931213,4.693177,8.090072,4.3649297,9.43571,4.389912,6.544262136731829,An toan,6.063517,6.544262136731829,C+,An toan
SV1065,Vũ Văn Linh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,9.171694,9.521434,6.083785,6.241383,3.7877772,9.337817,5.842041969299316,An toan,6.4556594,5.842041969299316,C,An toan
SV1065,Vũ Văn Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.5278788,8.504012,1.8318107,8.371498,6.9524646,4.492078,1.1790072917938232,Nguy co rot mon,0.0,1.1790072917938232,F,Nguy co rot mon
SV1066,Lê Văn Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.244947,9.694537,6.0771866,3.3258162,8.019466,9.003922,1.7018662691116333,Nguy co rot mon,0.0,1.7018662691116333,F,Nguy co rot mon
SV1066,Lê Văn Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.0644312,3.772525,7.2984257,8.161775,9.191762,4.40667,5.3367743492126465,An toan,7.253402,5.3367743492126465,D+,An toan
SV1066,Lê Văn Linh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.6974616,5.565184,5.464244,9.708206,5.215885,7.2452807,7.151627540588379,An toan,7.389791,7.151627540588379,B,An toan
SV1067,Trần Văn Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.0627246,6.8348827,2.0873199,9.360085,8.127627,6.731059,1.8530369997024536,Nguy co rot mon,0.0,1.8530369997024536,F,Nguy co rot mon
SV1067,Trần Văn Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.8766804,9.577238,2.365357,3.8863304,5.105194,3.6403525,4.918936411539714,An toan,4.2106256,4.918936411539714,D,An toan
SV1067,Trần Văn Hùng,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.9511156,6.210305,8.725429,9.9610405,8.448286,6.593985,6.790273666381836,An toan,0.0,6.790273666381836,C+,An toan
SV1067,Trần Văn Hùng,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,3.751431,4.8857455,4.9447145,7.819991,3.7923653,4.1346884,6.215088367462158,An toan,5.249015,6.215088367462158,C+,An toan
SV1068,Lê Hải Bình,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.255962,4.2335343,9.717689,9.312175,3.1658747,9.02579,7.638696670532227,An toan,0.0,7.638696670532227,B,An toan
SV1068,Lê Hải Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.302788,3.0110865,3.6233764,9.386635,4.819504,8.692282,5.35448864528111,An toan,7.632807,5.35448864528111,D+,An toan
SV1068,Lê Hải Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.400166,7.2141066,2.9285154,8.089492,8.273796,6.1828327,2.2043380737304688,Nguy co rot mon,7.5153737,2.2043380737304688,F,Nguy co rot mon
SV1069,Phan Đức Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,2.7176888,2.9061453,1.583147,4.5880814,8.285801,9.700266,4.597636563437326,Nguy co rot mon,7.524716,4.597636563437326,D,An toan
SV1069,Phan Đức Bình,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,4.5762715,4.069405,4.274301,5.078093,3.8338385,8.274867,2.719282388687134,Nguy co rot mon,0.0,2.719282388687134,F,Nguy co rot mon
SV1069,Phan Đức Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,9.598919,8.455959,8.066479,8.943388,5.871785,6.052416,6.289615154266357,An toan,6.9558625,6.289615154266357,C+,An toan
SV1069,Phan Đức Bình,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.2050757,2.9014843,8.71126,5.7009797,9.24649,4.1362348,6.079927126566569,An toan,6.3612347,6.079927126566569,C+,An toan
SV1070,Phạm Minh Trang,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.3876834,2.6046062,8.433808,8.256526,7.4518046,7.975351,0.23392994701862335,Nguy co rot mon,0.0,0.23392994701862335,F,Nguy co rot mon
SV1070,Phạm Minh Trang,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.1232333,9.019667,2.729013,4.452982,5.592825,3.4743414,0.11710367351770401,Nguy co rot mon,4.5067163,0.11710367351770401,F,Nguy co rot mon
SV1071,Phan Minh Đức,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.437256,5.5540743,5.7488713,8.455933,9.845207,9.568579,4.569381237030029,An toan,0.0,4.569381237030029,D,An toan
SV1071,Phan Minh Đức,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.1246502,8.103996,2.273281,3.4403706,4.3454866,8.688428,4.830904324849446,An toan,5.4914284,4.830904324849446,D,An toan
